Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX11,OUT017,3218.3618
FDE09,OUT035,1746.8696
NCK06,OUT049,2126.093
DRE37,OUT017,3167.743
FDV56,OUT046,1691.9036
FDY43,OUT017,2849.5374
FDV35,OUT013,2450.1094
FDF05,OUT019,776.7123
FDA36,OUT035,3096.2576
FDS13,OUT027,5720.2246
FDU47,OUT013,2197.7292
FDI36,OUT010,618.0017
FDH48,OUT046,1370.3727
FDZ14,OUT013,2044.1611
FDS46,OUT013,2192.4443
FDE21,OUT017,1977.613
FDA26,OUT049,3732.7664
FDV12,OUT046,1665.0045
FDL46,OUT019,329.83
FDN57,OUT013,2222.3523
NCJ18,OUT017,1934.9515
FDO36,OUT045,2755.2944
FDX55,OUT018,3105.551
FDT25,OUT019,328.78064
FDD16,OUT049,1164.3885
NCX18,OUT013,3148.2942
NCG55,OUT018,1682.4174
NCV18,OUT049,1363.3064
NCS18,OUT035,1686.0277
FDC37,OUT045,1696.8274
FDE47,OUT046,2073.312
DRG49,OUT019,615.32416
FDC39,OUT049,3583.9988
FDH24,OUT019,475.14285
FDV39,OUT027,4945.8145
NCL17,OUT045,2079.0945
NCY53,OUT035,2015.0747
FDH52,OUT013,987.96356
NCD19,OUT018,753.5294
FDI44,OUT046,1228.274
DRD49,OUT027,6313.86
FDN08,OUT035,1932.4305
FDO20,OUT027,6498.655
FDY02,OUT046,3909.9373
FDX23,OUT045,1477.1072
FDX01,OUT017,1960.9271
FDH20,OUT027,2447.4846
NCX41,OUT017,3768.5415
FDD21,OUT027,3171.6194
DRH11,OUT019,272.5827
DRE60,OUT018,3321.7817
FDB10,OUT013,4048.4873
FDH38,OUT013,1930.8545
NCL07,OUT018,583.2792
FDD48,OUT046,1929.8071
NCT54,OUT027,2689.3103
FDF32,OUT027,5412.5366
DRH51,OUT045,1353.932
DRG03,OUT035,2517.4958
NCY42,OUT019,359.14124
FDH32,OUT017,1548.9784
NCJ06,OUT027,2956.2297
FDH47,OUT027,2736.21
FDZ08,OUT018,1040.3193
FDK16,OUT017,1543.1516
DRG01,OUT018,938.1779
NCM53,OUT027,2607.9229
NCB07,OUT035,3115.9702
NCZ06,OUT035,3811.2615
FDU48,OUT049,2198.1714
NCB55,OUT027,1874.7909
FDP15,OUT013,4199.864
FDF17,OUT046,3209.655
NCN06,OUT049,2790.6084
DRM48,OUT018,585.68823
FDH10,OUT046,2701.5564
FDC60,OUT018,1278.976
FDE35,OUT018,757.09985
DRI23,OUT013,2589.0046
NCR38,OUT013,4126.9775
FDP04,OUT035,1030.0184
NCW17,OUT045,2230.7417
FDX34,OUT017,2100.9077
NCK53,OUT045,1577.1267
NCO54,OUT010,275.86172
NCH55,OUT046,2120.0115
FDT44,OUT027,3157.3547
DRG49,OUT046,3996.071
FDX46,OUT010,273.33337
DRG36,OUT049,3039.2048
FDU37,OUT049,1318.1107
FDK10,OUT049,2909.6611
DRF37,OUT027,6292.55
FDC44,OUT035,1866.1354
FDP15,OUT046,3818.903
FDZ27,OUT027,1325.8788
FDY22,OUT019,337.21298
DRG51,OUT035,2921.8928
FDN58,OUT045,3788.9546
FDW01,OUT049,2526.0452
FDX24,OUT018,1268.8053
FDO51,OUT017,730.2887
FDJ52,OUT027,3945.811
NCY06,OUT010,378.57333
FDE20,OUT018,2512.492
FDT23,OUT010,333.35327
FDQ51,OUT046,751.6717
FDE35,OUT046,941.25934
FDB46,OUT013,3336.4995
NCG19,OUT035,3604.4453
NCL06,OUT018,3416.3254
FDT36,OUT019,197.09566
FDC56,OUT049,2132.1084
FDJ26,OUT049,3316.0942
FDZ59,OUT017,2708.8992
FDV11,OUT027,4835.7793
FDR13,OUT010,354.31042
FDI15,OUT018,3640.152
FDF47,OUT018,3153.2383
NCB54,OUT019,321.60074
NCK19,OUT027,5395.4463
FDX16,OUT017,2577.8552
FDL50,OUT045,2069.2231
NCE31,OUT035,666.60565
DRJ01,OUT049,2567.102
FDE22,OUT013,2620.9912
FDY20,OUT019,329.93515
NCO14,OUT045,725.6531
NCR50,OUT017,2633.3284
DRM47,OUT017,3165.3438
FDO27,OUT010,342.1778
FDJ20,OUT027,3404.5654
NCX17,OUT013,3420.148
FDG59,OUT049,662.2619
FDD52,OUT045,1641.5688
FDO48,OUT017,3851.312
FDC59,OUT019,306.18604
FDS15,OUT018,1512.5497
FDB47,OUT035,3674.1062
FDV14,OUT019,334.63992
FDB27,OUT013,3176.6614
FDA35,OUT035,2136.7163
FDN51,OUT018,3361.43
FDO39,OUT019,566.2655
FDB28,OUT049,3176.506
DRJ25,OUT046,749.61597
FDH46,OUT027,2611.5156
FDI10,OUT045,2851.3152
FDU21,OUT018,555.6495
FDD09,OUT049,3101.2725
FDD10,OUT046,2615.5188
FDN31,OUT010,612.6246
FDA46,OUT018,3105.7537
FDM56,OUT046,1687.3241
FDF11,OUT010,724.0743
FDS32,OUT018,1749.3422
NCM06,OUT013,2373.6404
FDZ26,OUT045,3726.9883
FDO01,OUT013,2104.0837
FDJ46,OUT049,3051.8694
FDG26,OUT019,593.2253
FDZ38,OUT035,3179.6133
NCO55,OUT013,1696.3054
FDT60,OUT035,2106.5635
FDW37,OUT049,1447.2888
NCK42,OUT018,2953.6777
FDA45,OUT046,2331.5251
FDW55,OUT018,3533.1484
FDY44,OUT017,3334.3787
FDQ31,OUT017,1441.7722
FDM09,OUT049,3020.0557
FDH12,OUT018,1508.4799
NCQ43,OUT035,1719.6012
FDT33,OUT035,2849.4966
NCT41,OUT018,2190.9526
DRJ25,OUT010,245.10425
NCQ41,OUT046,3086.1648
NCN17,OUT049,1630.702
DRO35,OUT027,2906.4429
FDU27,OUT018,659.6674
FDY43,OUT027,4247.954
FDG46,OUT035,1935.3953
DRL49,OUT018,2137.8992
NCB55,OUT049,892.785
FDK28,OUT049,4220.5703
FDO49,OUT045,764.4522
FDT03,OUT013,2651.4404
FDW33,OUT027,2695.956
FDR02,OUT035,1796.1461
FDF50,OUT013,3044.991
FDA40,OUT018,1200.0481
NCT53,OUT018,2419.9387
FDY60,OUT035,2166.691
FDP44,OUT027,2596.513
NCQ50,OUT045,3452.035
NCC30,OUT017,2935.7083
FDQ60,OUT018,1737.8512
FDG41,OUT046,1671.8762
FDQ03,OUT046,3705.412
FDM03,OUT045,1663.8105
FDZ51,OUT018,1249.4109
DRF51,OUT035,683.0422
FDF39,OUT017,4506.4565
FDW52,OUT035,2758.3691
FDY22,OUT049,2507.9607
FDG14,OUT013,2412.73
FDA57,OUT017,692.9268
FDL45,OUT019,326.84268
FDX28,OUT046,1513.9384
NCQ54,OUT013,2979.007
FDH40,OUT045,1306.055
FDU52,OUT035,2515.8071
FDT60,OUT010,375.44342
FDK08,OUT045,1620.4994
FDN04,OUT049,3137.6624
FDE50,OUT013,3064.2117
FDI16,OUT049,772.2598
FDM50,OUT049,1001.0005
NCV30,OUT049,981.58154
FDT44,OUT013,2000.5531
FDY60,OUT013,2454.2083
FDT56,OUT017,906.5025
FDV58,OUT018,2618.1272
FDU04,OUT013,2096.3962
NCN05,OUT027,5159.836
FDI53,OUT018,2383.2463
FDD34,OUT046,2657.2385
FDW47,OUT027,3144.185
FDT51,OUT027,2948.8777
FDO27,OUT013,1510.2384
NCQ18,OUT018,1472.8804
NCW05,OUT013,1741.2196
FDI15,OUT010,817.02765
NCH43,OUT010,577.1608
FDT40,OUT049,2093.7334
NCG19,OUT017,3601.111
NCM30,OUT035,696.9194
FDB38,OUT017,2675.9553
FDB22,OUT046,2298.3433
FDC58,OUT046,704.1256
NCI29,OUT013,2156.4421
FDA23,OUT010,321.43707
DRG48,OUT013,2324.17
FDV21,OUT013,2153.0667
NCG18,OUT019,298.70697
FDG40,OUT045,655.76447
FDU24,OUT018,1355.5978
FDA22,OUT049,2874.907
FDY35,OUT046,774.9055
FDJ15,OUT045,3434.2805
NCW18,OUT018,3182.0159
FDK56,OUT018,2894.2166
FDF44,OUT046,2090.3306
FDP51,OUT049,2125.4697
FDU22,OUT027,3165.442
FDM28,OUT017,2877.6016
NCL42,OUT046,3807.795
FDJ15,OUT019,578.88806
FDI32,OUT018,1637.3583
DRL11,OUT046,2566.5322
DRO59,OUT018,862.0922
FDA07,OUT019,330.80396
NCO53,OUT013,3162.2505
FDO21,OUT045,3689.8865
FDW39,OUT045,2775.2954
NCV17,OUT013,2242.1611
FDE22,OUT046,2540.6167
NCB06,OUT018,2318.6265
DRF48,OUT017,3077.2458
FDB05,OUT013,3870.6658
FDP28,OUT027,6004.0996
FDP23,OUT046,3561.0054
NCS41,OUT018,2944.7305
FDS40,OUT018,592.06085
FDA16,OUT017,3667.212
FDN20,OUT035,2850.32
FDF04,OUT027,6253.5103
DRG36,OUT018,2490.952
FDW16,OUT018,1256.2458
FDU09,OUT017,907.0487
FDW01,OUT046,2471.9407
FDB15,OUT045,4031.0188
NCJ17,OUT049,1356.051
NCT18,OUT018,2747.2168
FDG16,OUT018,3067.2368
FDP27,OUT017,3171.445
FDQ44,OUT027,3109.2263
FDL50,OUT027,3175.9565
FDW57,OUT027,4835.007
FDS34,OUT013,2000.6239
NCV30,OUT035,985.3757
FDD26,OUT018,2731.255
FDA03,OUT045,2362.3005
FDS27,OUT018,2719.9856
FDM12,OUT013,3131.3337
NCV42,OUT027,3009.8481
NCS41,OUT046,3091.14
FDN56,OUT018,1830.0088
DRK59,OUT046,3657.9805
NCG18,OUT046,1669.0215
NCN26,OUT017,1963.304
FDI60,OUT027,1805.7439
NCI43,OUT049,767.677
NCL17,OUT049,2138.1724
FDQ19,OUT019,621.10583
FDY43,OUT049,2959.9094
FDR36,OUT049,725.17303
FDJ58,OUT049,3085.4373
DRY23,OUT045,728.30396
FDK26,OUT027,5022.921
DRH03,OUT045,1517.3076
FDC10,OUT010,375.30634
FDD23,OUT013,3210.4604
FDP32,OUT045,2055.483
FDO31,OUT035,1358.6826
FDQ57,OUT013,2376.2476
FDX32,OUT027,3902.011
FDC39,OUT027,5409.6064
FDU55,OUT046,4535.8086
FDL45,OUT013,2201.3022
DRK37,OUT049,3221.5645
FDK22,OUT013,3368.6282
DRG37,OUT027,4013.0627
FDK22,OUT017,3607.2031
DRH36,OUT018,777.6652
DRC36,OUT018,2730.9407
DRE03,OUT027,1097.8805
FDF34,OUT046,3062.6672
FDZ22,OUT046,1316.3186
FDC44,OUT010,368.92645
FDN31,OUT027,5148.142
FDO03,OUT017,3953.353
FDA01,OUT049,997.07355
NCH42,OUT049,4007.285
FDF46,OUT018,1671.9202
DRL35,OUT046,710.55615
FDW46,OUT049,1026.4147
FDB58,OUT046,2100.4265
FDD47,OUT018,2572.6758
NCO17,OUT045,1916.1162
FDJ26,OUT017,3624.4897
FDU37,OUT045,1343.8519
